,path,duration,dataset,emotion
808,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_check_neutral.wav,2.254,TESS,neutral
809,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_chalk_neutral.wav,2.035,TESS,neutral
810,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_bath_neutral.wav,1.985,TESS,neutral
811,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_cab_neutral.wav,2.117,TESS,neutral
812,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_cause_neutral.wav,2.29,TESS,neutral
813,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_calm_neutral.wav,2.056,TESS,neutral
814,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_bean_neutral.wav,1.798,TESS,neutral
815,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_came_neutral.wav,2.366,TESS,neutral
816,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_back_neutral.wav,2.098,TESS,neutral
817,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_bite_neutral.wav,2.04,TESS,neutral
818,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_beg_neutral.wav,2.054,TESS,neutral
819,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_chain_neutral.wav,2.176,TESS,neutral
820,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_bar_neutral.wav,1.989,TESS,neutral
821,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_book_neutral.wav,2.028,TESS,neutral
822,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_chair_neutral.wav,2.076,TESS,neutral
823,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dead_neutral.wav,1.943,TESS,neutral
824,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_door_neutral.wav,1.948,TESS,neutral
825,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dime_neutral.wav,1.98,TESS,neutral
826,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_food_neutral.wav,1.984,TESS,neutral
827,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hate_neutral.wav,2.17,TESS,neutral
828,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_fat_neutral.wav,2.159,TESS,neutral
829,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_gaze_neutral.wav,2.274,TESS,neutral
830,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_gas_neutral.wav,2.248,TESS,neutral
831,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_fit_neutral.wav,1.97,TESS,neutral
832,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_cool_neutral.wav,2.139,TESS,neutral
833,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_jug_neutral.wav,2.0,TESS,neutral
834,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_five_neutral.wav,2.202,TESS,neutral
835,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_haze_neutral.wav,2.295,TESS,neutral
836,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hire_neutral.wav,2.045,TESS,neutral
837,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dip_neutral.wav,2.099,TESS,neutral
838,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_have_neutral.wav,2.108,TESS,neutral
839,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_doll_neutral.wav,1.987,TESS,neutral
840,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_join_neutral.wav,2.11,TESS,neutral
841,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hit_neutral.wav,2.085,TESS,neutral
842,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_jail_neutral.wav,2.124,TESS,neutral
843,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_good_neutral.wav,2.062,TESS,neutral
844,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_germ_neutral.wav,2.175,TESS,neutral
845,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hush_neutral.wav,2.249,TESS,neutral
846,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_goal_neutral.wav,2.216,TESS,neutral
847,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hash_neutral.wav,2.02,TESS,neutral
848,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_judge_neutral.wav,2.09,TESS,neutral
849,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_fail_neutral.wav,2.092,TESS,neutral
850,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_fall_neutral.wav,2.009,TESS,neutral
851,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hurl_neutral.wav,2.083,TESS,neutral
852,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dog_neutral.wav,2.203,TESS,neutral
853,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_juice_neutral.wav,2.297,TESS,neutral
854,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_gap_neutral.wav,1.928,TESS,neutral
855,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_keep_neutral.wav,2.162,TESS,neutral
856,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_goose_neutral.wav,2.038,TESS,neutral
857,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_half_neutral.wav,2.2,TESS,neutral
858,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_home_neutral.wav,2.027,TESS,neutral
859,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_choice_neutral.wav,1.976,TESS,neutral
860,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_death_neutral.wav,1.95,TESS,neutral
861,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dab_neutral.wav,2.067,TESS,neutral
862,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hole_neutral.wav,2.105,TESS,neutral
863,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_deep_neutral.wav,1.783,TESS,neutral
864,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_gun_neutral.wav,2.088,TESS,neutral
865,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_keen_neutral.wav,2.003,TESS,neutral
866,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_ditch_neutral.wav,2.095,TESS,neutral
867,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_gin_neutral.wav,2.114,TESS,neutral
868,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_jar_neutral.wav,2.019,TESS,neutral
869,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_far_neutral.wav,2.157,TESS,neutral
870,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_date_neutral.wav,2.094,TESS,neutral
871,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_dodge_neutral.wav,2.177,TESS,neutral
872,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_hall_neutral.wav,1.978,TESS,neutral
873,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_get_neutral.wav,1.889,TESS,neutral
874,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_long_neutral.wav,2.191,TESS,neutral
875,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_kill_neutral.wav,2.001,TESS,neutral
876,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_late_neutral.wav,2.082,TESS,neutral
877,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lose_neutral.wav,2.083,TESS,neutral
878,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_live_neutral.wav,2.109,TESS,neutral
879,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_match_neutral.wav,2.311,TESS,neutral
880,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pearl_neutral.wav,2.2,TESS,neutral
881,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_neat_neutral.wav,2.252,TESS,neutral
882,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_knock_neutral.wav,1.951,TESS,neutral
883,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_love_neutral.wav,1.975,TESS,neutral
884,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_note_neutral.wav,2.171,TESS,neutral
885,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mill_neutral.wav,2.101,TESS,neutral
886,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lean_neutral.wav,2.111,TESS,neutral
887,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pain_neutral.wav,2.102,TESS,neutral
888,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_life_neutral.wav,2.168,TESS,neutral
889,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_kite_neutral.wav,2.029,TESS,neutral
890,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_met_neutral.wav,1.983,TESS,neutral
891,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pad_neutral.wav,2.212,TESS,neutral
892,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mood_neutral.wav,2.135,TESS,neutral
893,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_luck_neutral.wav,2.095,TESS,neutral
894,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_limb_neutral.wav,1.955,TESS,neutral
895,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pass_neutral.wav,2.261,TESS,neutral
896,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mop_neutral.wav,1.952,TESS,neutral
897,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_learn_neutral.wav,2.117,TESS,neutral
898,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_name_neutral.wav,2.159,TESS,neutral
899,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_kick_neutral.wav,2.032,TESS,neutral
900,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_laud_neutral.wav,2.032,TESS,neutral
901,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mode_neutral.wav,1.884,TESS,neutral
902,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_moon_neutral.wav,1.948,TESS,neutral
903,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_nice_neutral.wav,2.319,TESS,neutral
904,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_loaf_neutral.wav,2.245,TESS,neutral
905,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lid_neutral.wav,2.049,TESS,neutral
906,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mob_neutral.wav,2.145,TESS,neutral
907,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lease_neutral.wav,2.156,TESS,neutral
908,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_near_neutral.wav,2.205,TESS,neutral
909,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_merge_neutral.wav,2.254,TESS,neutral
910,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_page_neutral.wav,2.101,TESS,neutral
911,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_numb_neutral.wav,2.176,TESS,neutral
912,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_make_neutral.wav,2.11,TESS,neutral
913,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lore_neutral.wav,2.098,TESS,neutral
914,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_nag_neutral.wav,1.952,TESS,neutral
915,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_lot_neutral.wav,2.018,TESS,neutral
916,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mess_neutral.wav,2.202,TESS,neutral
917,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_keg_neutral.wav,1.978,TESS,neutral
918,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_mouse_neutral.wav,2.144,TESS,neutral
919,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_king_neutral.wav,2.156,TESS,neutral
920,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_raid_neutral.wav,1.886,TESS,neutral
921,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_take_neutral.wav,1.919,TESS,neutral
922,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_peg_neutral.wav,2.043,TESS,neutral
923,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_road_neutral.wav,2.159,TESS,neutral
924,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_shirt_neutral.wav,2.026,TESS,neutral
925,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sheep_neutral.wav,2.148,TESS,neutral
926,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rush_neutral.wav,2.256,TESS,neutral
927,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_soap_neutral.wav,2.106,TESS,neutral
928,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_reach_neutral.wav,2.005,TESS,neutral
929,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_phone_neutral.wav,2.152,TESS,neutral
930,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_seize_neutral.wav,2.263,TESS,neutral
931,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rot_neutral.wav,2.173,TESS,neutral
932,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tell_neutral.wav,2.253,TESS,neutral
933,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_such_neutral.wav,2.059,TESS,neutral
934,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_size_neutral.wav,2.081,TESS,neutral
935,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pool_neutral.wav,1.879,TESS,neutral
936,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_shawl_neutral.wav,2.28,TESS,neutral
937,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sail_neutral.wav,2.017,TESS,neutral
938,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sell_neutral.wav,1.799,TESS,neutral
939,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_ring_neutral.wav,2.045,TESS,neutral
940,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rag_neutral.wav,1.811,TESS,neutral
941,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_should_neutral.wav,1.956,TESS,neutral
942,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_search_neutral.wav,2.15,TESS,neutral
943,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_said_neutral.wav,2.053,TESS,neutral
944,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_room_neutral.wav,2.092,TESS,neutral
945,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_raise_neutral.wav,2.084,TESS,neutral
946,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_puff_neutral.wav,2.033,TESS,neutral
947,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_perch_neutral.wav,2.208,TESS,neutral
948,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_shall_neutral.wav,2.143,TESS,neutral
949,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sure_neutral.wav,1.88,TESS,neutral
950,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_red_neutral.wav,1.944,TESS,neutral
951,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rose_neutral.wav,2.188,TESS,neutral
952,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rough_neutral.wav,1.958,TESS,neutral
953,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_team_neutral.wav,2.223,TESS,neutral
954,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pole_neutral.wav,2.143,TESS,neutral
955,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sub_neutral.wav,1.921,TESS,neutral
956,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_talk_neutral.wav,2.151,TESS,neutral
957,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_soup_neutral.wav,2.187,TESS,neutral
958,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rain_neutral.wav,2.257,TESS,neutral
959,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_south_neutral.wav,2.206,TESS,neutral
960,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_shack_neutral.wav,2.179,TESS,neutral
961,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pike_neutral.wav,2.259,TESS,neutral
962,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_pick_neutral.wav,2.197,TESS,neutral
963,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_rat_neutral.wav,2.127,TESS,neutral
964,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tape_neutral.wav,2.005,TESS,neutral
965,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_shout_neutral.wav,1.913,TESS,neutral
966,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_sour_neutral.wav,2.026,TESS,neutral
967,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_ripe_neutral.wav,1.898,TESS,neutral
968,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_read_neutral.wav,2.123,TESS,neutral
969,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_yearn_neutral.wav,1.899,TESS,neutral
970,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tool_neutral.wav,2.136,TESS,neutral
971,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_turn_neutral.wav,2.111,TESS,neutral
972,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_week_neutral.wav,2.011,TESS,neutral
973,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_wire_neutral.wav,2.229,TESS,neutral
974,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_time_neutral.wav,2.173,TESS,neutral
975,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_wife_neutral.wav,1.927,TESS,neutral
976,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_ton_neutral.wav,2.102,TESS,neutral
977,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_wash_neutral.wav,2.082,TESS,neutral
978,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_thumb_neutral.wav,2.11,TESS,neutral
979,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_voice_neutral.wav,2.322,TESS,neutral
980,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_void_neutral.wav,2.197,TESS,neutral
981,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_whip_neutral.wav,2.067,TESS,neutral
982,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_walk_neutral.wav,2.259,TESS,neutral
983,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tip_neutral.wav,2.007,TESS,neutral
984,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_thin_neutral.wav,2.207,TESS,neutral
985,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_thought_neutral.wav,2.186,TESS,neutral
986,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_young_neutral.wav,2.028,TESS,neutral
987,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_wag_neutral.wav,2.123,TESS,neutral
988,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_when_neutral.wav,2.229,TESS,neutral
989,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_which_neutral.wav,2.021,TESS,neutral
990,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_third_neutral.wav,1.86,TESS,neutral
991,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_vote_neutral.wav,2.095,TESS,neutral
992,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_vine_neutral.wav,1.994,TESS,neutral
993,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_white_neutral.wav,2.161,TESS,neutral
994,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tire_neutral.wav,2.02,TESS,neutral
995,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_youth_neutral.wav,2.154,TESS,neutral
996,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_wheat_neutral.wav,2.139,TESS,neutral
997,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_yes_neutral.wav,1.98,TESS,neutral
998,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_witch_neutral.wav,2.146,TESS,neutral
999,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_neutral/YAF_tough_neutral.wav,1.936,TESS,neutral
1000,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_boat_disgust.wav,2.318,TESS,disgust
1001,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_chat_disgust.wav,2.655,TESS,disgust
1002,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_book_disgust.wav,2.309,TESS,disgust
1003,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_bath_disgust.wav,2.461,TESS,disgust
1004,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_chalk_disgust.wav,2.558,TESS,disgust
1005,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_base_disgust.wav,2.715,TESS,disgust
1006,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_chair_disgust.wav,2.473,TESS,disgust
1007,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_chain_disgust.wav,2.764,TESS,disgust
1008,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_bean_disgust.wav,2.283,TESS,disgust
1009,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_check_disgust.wav,2.702,TESS,disgust
1010,/content/gdrive/MyDrive/CEG/Semester 7/DL_project/TESS/YAF_disgust/YAF_back_disgust.wav,2.361,TESS,disgust
